time,open,high,low,close,volume
2026-04-16T12:15:00Z,106.0,106.8,104.39999999999999,105.6,1
2026-04-16T16:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-16T20:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-17T00:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-17T04:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-17T08:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-17T12:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-04-17T16:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-04-17T20:15:00Z,100.4,101.2,98.8,100.0,1
2026-04-18T00:15:00Z,99.7,100.5,98.1,99.3,1
2026-04-18T04:15:00Z,99.0,99.8,97.39999999999999,98.6,1
2026-04-18T08:15:00Z,98.30000000000001,99.10000000000001,96.7,97.9,1
2026-04-18T12:15:00Z,132.4,133.2,130.8,132.0,1
2026-04-18T16:15:00Z,96.9,97.7,95.3,96.5,1
2026-04-18T20:15:00Z,96.2,97.0,94.6,95.8,1
2026-04-19T00:15:00Z,95.5,96.3,93.89999999999999,95.1,1
2026-04-19T04:15:00Z,106.0,106.8,104.39999999999999,105.6,1
2026-04-19T08:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-19T12:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-19T16:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-19T20:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-20T00:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-20T04:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-04-20T08:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-04-20T12:15:00Z,100.4,101.2,98.8,100.0,1
2026-04-20T16:15:00Z,99.7,100.5,98.1,99.3,1
2026-04-20T20:15:00Z,99.0,99.8,97.39999999999999,98.6,1
2026-04-21T00:15:00Z,98.30000000000001,99.10000000000001,96.7,97.9,1
2026-04-21T04:15:00Z,132.4,133.2,130.8,132.0,1
2026-04-21T08:15:00Z,96.9,97.7,95.3,96.5,1
2026-04-21T12:15:00Z,96.2,97.0,94.6,95.8,1
2026-04-21T16:15:00Z,95.5,96.3,93.89999999999999,95.1,1
2026-04-21T20:15:00Z,106.0,106.8,104.39999999999999,105.6,1
2026-04-22T00:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-22T04:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-22T08:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-22T12:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-22T16:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-22T20:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-04-23T00:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-04-23T04:15:00Z,100.4,101.2,98.8,100.0,1
2026-04-23T08:15:00Z,99.7,100.5,98.1,99.3,1
2026-04-23T12:15:00Z,99.0,99.8,97.39999999999999,98.6,1
2026-04-23T16:15:00Z,98.30000000000001,99.10000000000001,96.7,97.9,1
2026-04-23T20:15:00Z,132.4,133.2,130.8,132.0,1
2026-04-24T00:15:00Z,96.9,97.7,95.3,96.5,1
2026-04-24T04:15:00Z,96.2,97.0,94.6,95.8,1
2026-04-24T08:15:00Z,95.5,96.3,93.89999999999999,95.1,1
2026-04-24T12:15:00Z,106.0,106.8,104.39999999999999,105.6,1
2026-04-24T16:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-24T20:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-25T00:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-25T04:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-25T08:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-25T12:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-04-25T16:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-04-25T20:15:00Z,100.4,101.2,98.8,100.0,1
2026-04-26T00:15:00Z,99.7,100.5,98.1,99.3,1
2026-04-26T04:15:00Z,99.0,99.8,97.39999999999999,98.6,1
2026-04-26T08:15:00Z,98.30000000000001,99.10000000000001,96.7,97.9,1
2026-04-26T12:15:00Z,132.4,133.2,130.8,132.0,1
2026-04-26T16:15:00Z,96.9,97.7,95.3,96.5,1
2026-04-26T20:15:00Z,96.2,97.0,94.6,95.8,1
2026-04-27T00:15:00Z,95.5,96.3,93.89999999999999,95.1,1
2026-04-27T04:15:00Z,106.0,106.8,104.39999999999999,105.6,1
