time,open,high,low,close,volume
2026-04-16T12:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-16T16:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-16T20:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-17T00:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-17T04:15:00Z,111.6,113.2,110.8,112,1
2026-04-17T08:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-17T12:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-04-17T16:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-04-17T20:15:00Z,99.6,101.2,98.8,100.0,1
2026-04-18T00:15:00Z,100.3,101.9,99.5,100.7,1
2026-04-18T04:15:00Z,101.0,102.60000000000001,100.2,101.4,1
2026-04-18T08:15:00Z,101.69999999999999,103.3,100.89999999999999,102.1,1
2026-04-18T12:15:00Z,67.6,69.2,66.8,68,1
2026-04-18T16:15:00Z,103.1,104.7,102.3,103.5,1
2026-04-18T20:15:00Z,103.8,105.4,103.0,104.2,1
2026-04-19T00:15:00Z,104.5,106.10000000000001,103.7,104.9,1
2026-04-19T04:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-19T08:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-19T12:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-19T16:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-19T20:15:00Z,111.6,113.2,110.8,112,1
2026-04-20T00:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-20T04:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-04-20T08:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-04-20T12:15:00Z,99.6,101.2,98.8,100.0,1
2026-04-20T16:15:00Z,100.3,101.9,99.5,100.7,1
2026-04-20T20:15:00Z,101.0,102.60000000000001,100.2,101.4,1
2026-04-21T00:15:00Z,101.69999999999999,103.3,100.89999999999999,102.1,1
2026-04-21T04:15:00Z,67.6,69.2,66.8,68,1
2026-04-21T08:15:00Z,103.1,104.7,102.3,103.5,1
2026-04-21T12:15:00Z,103.8,105.4,103.0,104.2,1
2026-04-21T16:15:00Z,104.5,106.10000000000001,103.7,104.9,1
2026-04-21T20:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-22T00:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-22T04:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-22T08:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-22T12:15:00Z,111.6,113.2,110.8,112,1
2026-04-22T16:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-22T20:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-04-23T00:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-04-23T04:15:00Z,99.6,101.2,98.8,100.0,1
2026-04-23T08:15:00Z,100.3,101.9,99.5,100.7,1
2026-04-23T12:15:00Z,101.0,102.60000000000001,100.2,101.4,1
2026-04-23T16:15:00Z,101.69999999999999,103.3,100.89999999999999,102.1,1
2026-04-23T20:15:00Z,67.6,69.2,66.8,68,1
2026-04-24T00:15:00Z,103.1,104.7,102.3,103.5,1
2026-04-24T04:15:00Z,103.8,105.4,103.0,104.2,1
2026-04-24T08:15:00Z,104.5,106.10000000000001,103.7,104.9,1
2026-04-24T12:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-24T16:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-24T20:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-25T00:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-25T04:15:00Z,111.6,113.2,110.8,112,1
2026-04-25T08:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-25T12:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-04-25T16:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-04-25T20:15:00Z,99.6,101.2,98.8,100.0,1
2026-04-26T00:15:00Z,100.3,101.9,99.5,100.7,1
2026-04-26T04:15:00Z,101.0,102.60000000000001,100.2,101.4,1
2026-04-26T08:15:00Z,101.69999999999999,103.3,100.89999999999999,102.1,1
2026-04-26T12:15:00Z,67.6,69.2,66.8,68,1
2026-04-26T16:15:00Z,103.1,104.7,102.3,103.5,1
2026-04-26T20:15:00Z,103.8,105.4,103.0,104.2,1
2026-04-27T00:15:00Z,104.5,106.10000000000001,103.7,104.9,1
2026-04-27T04:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-27T08:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-27T12:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-27T16:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-27T20:15:00Z,111.6,113.2,110.8,112,1
2026-04-28T00:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-28T04:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-04-28T08:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-04-28T12:15:00Z,99.6,101.2,98.8,100.0,1
2026-04-28T16:15:00Z,100.3,101.9,99.5,100.7,1
2026-04-28T20:15:00Z,101.0,102.60000000000001,100.2,101.4,1
2026-04-29T00:15:00Z,101.69999999999999,103.3,100.89999999999999,102.1,1
2026-04-29T04:15:00Z,67.6,69.2,66.8,68,1
2026-04-29T08:15:00Z,103.1,104.7,102.3,103.5,1
2026-04-29T12:15:00Z,103.8,105.4,103.0,104.2,1
2026-04-29T16:15:00Z,104.5,106.10000000000001,103.7,104.9,1
2026-04-29T20:15:00Z,94.0,95.60000000000001,93.2,94.4,1
2026-04-30T00:15:00Z,94.69999999999999,96.3,93.89999999999999,95.1,1
2026-04-30T04:15:00Z,95.39999999999999,97.0,94.6,95.8,1
2026-04-30T08:15:00Z,96.1,97.7,95.3,96.5,1
2026-04-30T12:15:00Z,111.6,113.2,110.8,112,1
2026-04-30T16:15:00Z,97.5,99.10000000000001,96.7,97.9,1
2026-04-30T20:15:00Z,98.19999999999999,99.8,97.39999999999999,98.6,1
2026-05-01T00:15:00Z,98.89999999999999,100.5,98.1,99.3,1
2026-05-01T04:15:00Z,99.6,101.2,98.8,100.0,1
2026-05-01T08:15:00Z,105.6,107.2,104.8,106,1
