time,open,high,low,close,volume
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
2026-05-01T00:00:00Z,100.30000000000001,100.9,100.10000000000001,100.4,1
2026-05-01T00:00:00Z,100.5,101.1,100.3,100.6,1
2026-05-01T00:00:00Z,100.7,101.3,100.5,100.8,1
2026-05-01T00:00:00Z,98.9,99.5,98.7,99.0,1
2026-05-01T00:00:00Z,99.10000000000001,99.7,98.9,99.2,1
2026-05-01T00:00:00Z,99.30000000000001,99.9,99.10000000000001,99.4,1
2026-05-01T00:00:00Z,99.5,100.1,99.3,99.6,1
2026-05-01T00:00:00Z,99.7,100.3,99.5,99.8,1
2026-05-01T00:00:00Z,99.9,100.5,99.7,100.0,1
2026-05-01T00:00:00Z,100.10000000000001,100.7,99.9,100.2,1
